t,x,y,theta,dist,heading_err,v_cmd,omega_cmd
3.7014591693878174,0.7211171397434247,0.5947364402390172,0.634446368977478,0.35105278779996263,4.964397565698775e-05,0.2808422302399701,0.00014893192697096325
3.7187440395355225,0.7249100800668244,0.5975278433653047,0.6344488066040634,0.3462784698918474,4.779659971587691e-05,0.27702277591347796,0.00014338979914763073
3.7351226806640625,0.7284313503004164,0.6001193249312675,0.6344510154665866,0.34156908270677183,4.601796923298096e-05,0.27325526616541745,0.00013805390769894288
3.7515156269073486,0.7321248046443322,0.6028375381041833,0.6344532801610634,0.3371969984528145,4.440577405784296e-05,0.2697575987622516,0.00013321732217352888
3.768850088119507,0.7357680219370097,0.6055187918287652,0.6344554605806199,0.33261111927843995,4.2753324640543156e-05,0.266088895422752,0.00012825997392162947
3.784862995147705,0.7391502937212785,0.6080080120731535,0.6344574363742348,0.32808760806044435,4.1162366981151166e-05,0.2624700864483555,0.0001234871009434535
3.8013381958007812,0.7424892675715066,0.6104653768955689,0.6344593429478258,0.3238880866808745,3.972028314835896e-05,0.2591104693446996,0.00011916084944507688
3.817753791809082,0.7459915123287902,0.6130429135351192,0.6344612977126136,0.3197423191746721,3.8328721331915006e-05,0.2557938553397377,0.00011498616399574502
3.834778308868408,0.7494461215874492,0.6155854024293511,0.6344631797357367,0.31539382363713475,3.690241417819706e-05,0.2523150589097078,0.00011070724253459119
3.851182222366333,0.7526532950959866,0.6179457953314893,0.6344648851365431,0.31110446763863053,3.552918346461098e-05,0.24888357411090445,0.00010658755039383294
3.867992401123047,0.7560172951668556,0.6204216171835345,0.6344666336436351,0.30712233045540194,3.4284452783861497e-05,0.24569786436432156,0.00010285335835158449
3.883831024169922,0.759140349660794,0.6227201173970468,0.6344682180584957,0.30294546676369716,3.300864293231953e-05,0.24235637341095773,9.90259287969586e-05
3.8999392986297607,0.7622234254620651,0.6249892016927163,0.6344697469649097,0.29906776479126174,3.185221695911622e-05,0.2392542118330094,9.555665087734866e-05
3.9157629013061523,0.7652670344682851,0.6272292463628122,0.6344712223075617,0.2952396974039007,3.073630525429749e-05,0.23619175792312058,9.220891576289247e-05
3.9318647384643555,0.7682716820167094,0.6294406228940317,0.6344726459630068,0.29146062927893895,2.9659488440358928e-05,0.23316850342315118,8.897846532107678e-05
3.947876214981079,0.7712378669685871,0.6316236980284917,0.6344740197420564,0.2877299332258307,2.8620396864909026e-05,0.23018394658066454,8.586119059472708e-05
3.9642229080200195,0.7741660817924189,0.6337788338239645,0.6344753453920817,0.28404699008206796,2.7617708860283585e-05,0.2272375920656544,8.285312658085076e-05
3.9801652431488037,0.7770568126461307,0.6359063877133652,0.6344766245992366,0.280411188610422,2.665014906311214e-05,0.22432895088833762,7.995044718933642e-05
3.9961836338043213,0.7799105394581801,0.6380067125635007,0.6344778589906026,0.2768219253974998,2.57164867907278e-05,0.22145754031799983,7.71494603721834e-05
4.012217044830322,0.7827277360076081,0.6400801567330883,0.6344790501362576,0.2732786047535986,2.481553447530871e-05,0.2186228838028789,7.444660342592613e-05
4.028733015060425,0.7856826908777671,0.6422549958423606,0.6344802713897115,0.26978063861384355,2.394614615575108e-05,0.21582451089107485,7.183843846725324e-05
4.045256614685059,0.7884259989850861,0.6442740686490082,0.6344813780321323,0.26611162192976173,2.305505043453948e-05,0.2128892975438094,6.916515130361844e-05
4.062220811843872,0.791303452515208,0.6463918773002216,0.6344825126464202,0.26270539316997776,2.2247338975933673e-05,0.21016431453598222,6.674201692780102e-05
4.078354120254517,0.7939748104369996,0.6483580040521854,0.6344835407805052,0.2591325998237625,2.1419460099814103e-05,0.20730607985901003,6.425838029944231e-05
4.095105886459351,0.7967767956408833,0.650420277283144,0.6344845949020534,0.25581570254678915,2.066904997066743e-05,0.20465256203743132,6.200714991200229e-05
4.111126661300659,0.7993780907569266,0.652334845968778,0.6344855500974051,0.2523366089929062,1.989990315820478e-05,0.20186928719432498,5.969970947461434e-05
4.12718391418457,0.8019460874901113,0.6542249106281801,0.6344864718284087,0.2491067003984448,1.920272924138544e-05,0.19928536031875585,5.760818772415632e-05
4.142930507659912,0.8044812121452845,0.6560907847966503,0.6344873612674555,0.2459181346339402,1.8529980140513658e-05,0.19673450770715217,5.558994042154097e-05
4.159778594970703,0.8071403026553656,0.6580479025770627,0.6344882731882633,0.24277038251117308,1.7880800155190002e-05,0.19421630600893847,5.3642400465570006e-05
4.175770282745361,0.8096089380611866,0.6598648469257723,0.6344890995279941,0.2394687053095562,1.7215411061144437e-05,0.19157496424764497,5.164623318343331e-05
4.191895961761475,0.8120459734516218,0.6616585364006417,0.6344898969177093,0.23640350588205394,1.661228573635043e-05,0.18912280470564316,4.983685720905129e-05
4.207897901535034,0.8144518133771008,0.6634292685686285,0.634490666371645,0.2333775410071866,1.6030290325375063e-05,0.1867020328057493,4.809087097612519e-05
4.224359750747681,0.8168268572064802,0.6651773371923554,0.6344914088685041,0.23039030848268344,1.546868456259176e-05,0.18431224678614677,4.6406053687775284e-05
4.240755319595337,0.819318039317715,0.6670108882214808,0.634492170132964,0.2274413125344625,1.4926754115851537e-05,0.18195305002757,4.478026234755461e-05
4.256901979446411,0.8216307928778946,0.6687131156151639,0.6344928599550004,0.22434811068434315,1.437129242942703e-05,0.17947848854747453,4.311387728828109e-05
4.272881031036377,0.8239139420333028,0.6703935560731771,0.6344935256097872,0.221476454867884,1.38678080583432e-05,0.17718116389430721,4.16034241750296e-05
4.288836240768433,0.8261678657752489,0.6720524883936654,0.6344941679440006,0.21864155624585127,1.3381962776115586e-05,0.17491324499668104,4.014588832834676e-05
4.304837703704834,0.8283929382413509,0.6736901878096938,0.6344947877746541,0.21584294432615816,1.291313861484511e-05,0.17267435546092655,3.873941584453533e-05
4.320834398269653,0.8305895287777856,0.6753069260347133,0.6344953858901383,0.21308015463901667,1.2460739256425768e-05,0.17046412371121333,3.7382217769277304e-05
4.337837219238281,0.8328935315771716,0.677002724136998,0.6344959991237911,0.21035272865985172,1.2024189273152075e-05,0.16828218292788139,3.6072567819456225e-05
4.353919506072998,0.8350325125988551,0.6785770645057244,0.6344965548072752,0.20749193155028742,1.1576739252117108e-05,0.16599354524022994,3.473021775635132e-05
4.370836496353149,0.8372760888748862,0.6802283913652015,0.6344971245364022,0.20483603482662396,1.1171159356226923e-05,0.1638688278612992,3.351347806868077e-05
4.387837886810303,0.8394891515855508,0.6818572614402377,0.63449767306449,0.20205026475315804,1.0755452702237989e-05,0.16164021180252644,3.2266358106713966e-05
4.403909921646118,0.8415437061045827,0.6833694672185289,0.6344981701148353,0.19930238115267623,1.0355215527280137e-05,0.159441904922141,3.106564658184041e-05
4.4208831787109375,0.8436987275511988,0.684955620930534,0.634498679728793,0.1967513106740605,9.99243053767529e-06,0.1574010485392484,2.997729161302587e-05
4.437842130661011,0.8458244399088093,0.6865202040353497,0.6344991703787461,0.1940754928490287,9.620587317016316e-06,0.15526039427922297,2.8861761951048948e-05
